1.100000000000000006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.099999999999999978e-01,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999999734e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
